ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI349,Baronscourt,Woodland,% total N deposition from Europe,13.7095249552802,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI349,Baronscourt,Woodland,% total N deposition from NI,79.1214701445385,Major contributions from NI sources,3,Source Attribution 2012
ASSI350,Castlecoole,Woodland,% dry NHx deposition from NI agriculture,75.7317354229085,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI350,Castlecoole,Woodland,% total N deposition from Europe,18.1530819598103,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI350,Castlecoole,Woodland,% total N deposition from NI,75.8545947166403,Major contributions from NI sources,3,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Woodland,% dry NHx deposition from NI agriculture,66.3647403490508,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Woodland,% total N deposition from Europe,29.1771252516745,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Woodland,% total N deposition from NI,51.6579792711268,Major contributions from NI sources,3,Source Attribution 2012
ASSI352,White Water River,Woodland,% dry NHx deposition from NI agriculture,68.5666750306256,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI352,White Water River,Woodland,% total N deposition from Europe,26.9939424328392,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI352,White Water River,Woodland,% total N deposition from NI,56.7440856004856,Major contributions from NI sources,3,Source Attribution 2012
ASSI353,Lough Anierin,Woodland,% dry NHx deposition from NI agriculture,49.6842558930645,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI353,Lough Anierin,Woodland,% total N deposition from Europe,43.8653187311782,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI353,Lough Anierin,Woodland,% total N deposition from NI,38.6208255320282,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI354,Lough Cowey,Woodland,% dry NHx deposition from NI agriculture,80.4334871764912,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI354,Lough Cowey,Woodland,% total N deposition from Europe,13.8910545876607,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI354,Lough Cowey,Woodland,% total N deposition from NI,72.9547125347761,Major contributions from NI sources,3,Source Attribution 2012
ASSI355,Glenariff Glen,Woodland,% dry NHx deposition from NI agriculture,77.5458248472505,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI355,Glenariff Glen,Woodland,% total N deposition from Europe,17.2205889680602,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI355,Glenariff Glen,Woodland,% total N deposition from NI,59.145946484628,Major contributions from NI sources,3,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Woodland,% dry NHx deposition from NI agriculture,18.0831500269378,Minor contributions from NI Agriculture,1,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Woodland,% total N deposition from Europe,10.3151418493895,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Woodland,% total N deposition from NI,76.4630267109953,Major contributions from NI sources,3,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Woodland,% dry NHx deposition from NI agriculture,40.367805900745,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Woodland,% total N deposition from Europe,37.9557320895272,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Woodland,% total N deposition from NI,40.6775022253339,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Woodland,% dry NHx deposition from NI agriculture,79.5853851154072,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Woodland,% total N deposition from Europe,17.4700724747036,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Woodland,% total N deposition from NI,68.3465734900908,Major contributions from NI sources,3,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Woodland,% dry NHx deposition from NI agriculture,51.732048635008,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Woodland,% total N deposition from Europe,40.2928825239582,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Woodland,% total N deposition from NI,43.3293851620545,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI364,Tempo River,Woodland,% dry NHx deposition from NI agriculture,77.0317776270715,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI364,Tempo River,Woodland,% total N deposition from Europe,18.0528152179209,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI364,Tempo River,Woodland,% total N deposition from NI,76.2783088115729,Major contributions from NI sources,3,Source Attribution 2012
ASSI371,Gortcorbies,Woodland,% dry NHx deposition from NI agriculture,75.5820305563501,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI371,Gortcorbies,Woodland,% total N deposition from Europe,17.935904838949,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI371,Gortcorbies,Woodland,% total N deposition from NI,68.2947631991138,Major contributions from NI sources,3,Source Attribution 2012
ASSI372,Craigs,Woodland,% dry NHx deposition from NI agriculture,86.1188604180777,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI372,Craigs,Woodland,% total N deposition from Europe,9.26892615216507,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI372,Craigs,Woodland,% total N deposition from NI,82.4462822761636,Major contributions from NI sources,3,Source Attribution 2012
ASSI375,Marlbank,Woodland,% dry NHx deposition from NI agriculture,55.2525170239303,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI375,Marlbank,Woodland,% total N deposition from Europe,42.1171678863742,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI375,Marlbank,Woodland,% total N deposition from NI,41.3993839252967,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI376,Florence Court,Woodland,% dry NHx deposition from NI agriculture,61.6139178551691,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI376,Florence Court,Woodland,% total N deposition from Europe,36.470761288485,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI376,Florence Court,Woodland,% total N deposition from NI,50.7124395276608,Major contributions from NI sources,3,Source Attribution 2012
ASSI377,Shane's Castle,Woodland,% dry NHx deposition from NI agriculture,78.7427118878864,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI377,Shane's Castle,Woodland,% total N deposition from Europe,9.3870701428899,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI377,Shane's Castle,Woodland,% total N deposition from NI,83.1622517810615,Major contributions from NI sources,3,Source Attribution 2012
ASSI378,Croagh Bog,Woodland,% dry NHx deposition from NI agriculture,48.8060779958081,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI378,Croagh Bog,Woodland,% total N deposition from Europe,37.3284968060087,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI378,Croagh Bog,Woodland,% total N deposition from NI,41.756832103498,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI379,Mournes Coast,Woodland,% dry NHx deposition from NI agriculture,63.9408505242284,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI379,Mournes Coast,Woodland,% total N deposition from Europe,27.7794724948244,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI379,Mournes Coast,Woodland,% total N deposition from NI,51.7517504053701,Major contributions from NI sources,3,Source Attribution 2012
ASSI380,Lough Formal,Woodland,% dry NHx deposition from NI agriculture,46.6424085906456,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI380,Lough Formal,Woodland,% total N deposition from Europe,42.7032643680661,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI380,Lough Formal,Woodland,% total N deposition from NI,39.4273516151596,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI385,Stranacally,Woodland,% dry NHx deposition from NI agriculture,52.1011638810745,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI385,Stranacally,Woodland,% total N deposition from Europe,40.7262072987604,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI385,Stranacally,Woodland,% total N deposition from NI,42.6712698760094,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI386,St. John's Point,Woodland,% dry NHx deposition from NI agriculture,65.3905053598775,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI386,St. John's Point,Woodland,% total N deposition from Europe,26.0164190774042,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI386,St. John's Point,Woodland,% total N deposition from NI,54.0330987750847,Major contributions from NI sources,3,Source Attribution 2012
ASSI390,Prolusk,Woodland,% dry NHx deposition from NI agriculture,85.2689966263212,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI390,Prolusk,Woodland,% total N deposition from Europe,11.1918494185798,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI390,Prolusk,Woodland,% total N deposition from NI,77.8853823897354,Major contributions from NI sources,3,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Woodland,% dry NHx deposition from NI agriculture,80.5270578635865,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Woodland,% total N deposition from Europe,15.5563803260142,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI391,Knock Dhu Sallagh Braes,Woodland,% total N deposition from NI,66.2569247684878,Major contributions from NI sources,3,Source Attribution 2012
ASSI392,Cloghcor Lough,Woodland,% dry NHx deposition from NI agriculture,80.6556994516393,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI392,Cloghcor Lough,Woodland,% total N deposition from Europe,18.0368503676774,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI392,Cloghcor Lough,Woodland,% total N deposition from NI,73.6098487978187,Major contributions from NI sources,3,Source Attribution 2012
ASSI393,Lough Alaban,Woodland,% dry NHx deposition from NI agriculture,50.0409760218629,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI393,Lough Alaban,Woodland,% total N deposition from Europe,40.9695138024737,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI393,Lough Alaban,Woodland,% total N deposition from NI,42.0592434626338,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI397,Roeveagh,Woodland,% dry NHx deposition from NI agriculture,67.4358176097098,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI397,Roeveagh,Woodland,% total N deposition from Europe,29.2747838907178,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI397,Roeveagh,Woodland,% total N deposition from NI,56.2519494983369,Major contributions from NI sources,3,Source Attribution 2012
ASSI398,Cavan,Woodland,% dry NHx deposition from NI agriculture,65.3216675244467,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI398,Cavan,Woodland,% total N deposition from Europe,30.4863703779471,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI398,Cavan,Woodland,% total N deposition from NI,54.4724594691352,Major contributions from NI sources,3,Source Attribution 2012
ASSI399,Ballygalley Head,Woodland,% dry NHx deposition from NI agriculture,76.4545283374129,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI399,Ballygalley Head,Woodland,% total N deposition from Europe,15.8667135749108,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI399,Ballygalley Head,Woodland,% total N deposition from NI,65.5777252852189,Major contributions from NI sources,3,Source Attribution 2012
